distance,rate,rating,total_reviews,is_verified,booking_success
1.953737551755531,277.35272725422806,4.255365344507887,1,1,1
19.744295263710086,18.420862772714525,4.84108190780583,102,0,0
15.55877300128482,172.5522395797295,4.904514130097342,115,1,0
4.374955789916362,226.08912060398842,4.711056409688734,135,1,1
0.6076812839102468,153.23012644435175,4.453390223012281,88,1,1
16.401497854869266,39.33986359637567,3.955581430386783,92,1,0
14.283718205028533,292.1514961579521,4.974417382430332,18,1,1
14.715639776799252,162.6329729421879,3.9112042507879075,88,1,0
15.539771760375942,190.04307963091824,3.8039853829856467,33,1,1
1.943870708814762,82.43378807163958,4.163231170679874,73,0,1
7.490081706613316,152.7969542554391,3.5852608560685826,28,1,0
2.7594466607400294,137.30760520812174,4.967741697007686,87,1,1
17.330516804574074,36.34531497056537,4.382650334624637,53,0,1
12.65431347313738,45.25570076102816,4.335428137496263,44,1,1
6.952511484626659,253.67966809135075,4.48369441984958,80,1,1
1.7393878305774608,83.34868637887823,4.24553547166581,138,1,1
6.5641552734554125,70.5631073771097,3.5480952756418125,14,1,1
6.841074779521567,158.8997636062897,4.4184669332605955,103,0,1
14.727320477592249,234.09293243831618,4.574260815434646,36,1,0
12.932370691426655,32.654757795011555,4.12512359093608,34,1,1
17.80064848023837,179.39025709690293,4.63594335810679,88,1,0
9.708191040658011,48.97497620956341,3.840501949007631,146,1,0
2.832087795796883,25.39139948530126,3.831914886599276,16,1,1
14.408273350848402,30.032026366231953,3.742125481531361,41,1,0
15.335308448029501,252.73677083940578,4.057992139683742,25,0,0
11.444905352605177,48.62215783399755,4.7705180530836255,126,1,1
15.533860009113939,27.868138857503205,4.741868093223596,8,1,1
10.12901412910562,139.80146783573,4.074236311945255,112,1,1
10.693290172948885,255.53813950347705,4.383678103970355,94,1,0
8.837049857991717,89.78638729945105,4.581224474712373,84,1,1
0.9956729715098562,135.18809599488617,3.8618101619420346,146,0,1
2.603882826369437,26.377921780669098,3.7522116288421206,68,0,1
1.112869120891318,142.98737652843963,4.958143989818467,67,1,1
12.910003019643717,179.6197279815831,4.426335969814428,146,1,0
6.6299416309883705,177.70851031936127,4.972123582750496,111,1,1
10.417128477711705,109.74160726969407,4.006633980698344,18,0,1
18.197546241558815,104.92695648899362,4.554547549961198,56,1,0
5.361198468403061,45.3877313969304,3.8339054548118567,35,1,1
8.50246699919478,119.53752138418649,3.8918002569108694,134,0,1
15.23324720158945,43.355980628794924,4.267853181904436,118,1,1
4.9615642270866385,233.47984424293472,3.9794271882621066,26,1,0
2.0011082416614636,290.38817485823296,3.7514323457608767,61,1,1
6.150153331818476,291.47122015001145,3.894321052983989,88,0,1
3.643815101453086,261.54526332198725,3.553622591698797,15,0,0
18.629104220680176,186.22576256179144,4.55663543221623,91,1,0
16.25834740150613,214.74672371450578,4.238174985628793,32,1,0
12.851373251953257,96.28365376391801,3.6413645996067885,140,1,1
17.493481508660494,194.76956974919688,3.7575409896927368,133,1,0
16.17160549953273,144.86012159036508,3.653801807168966,64,1,0
4.138116148277699,152.37494183642576,4.418889212413815,86,1,1
17.904900470554566,230.96631970692002,3.641315545418741,45,0,0
11.017173717355188,95.34673134521672,4.631423499552824,35,1,1
16.24508302569922,105.64128933293817,3.5307663789805868,26,1,0
17.973780348508118,278.5229104716614,3.8740636819938383,23,1,0
6.701067761951346,31.02392403252709,4.836000013837861,141,0,1
2.6460125282896967,153.405775047802,4.577796977183369,131,1,1
4.944735669567863,275.1482281162406,3.6094524993885315,29,0,0
8.828601878211998,188.95345722817476,4.73168915672777,64,1,1
16.451287935488615,170.72601615045764,4.239552682310308,113,1,1
17.284246373498696,86.17709108036624,4.770174540753244,134,1,1
0.6355665453582187,112.83351438336776,4.40110966167559,139,1,1
10.459572400262532,257.8337985043375,4.522749548049288,118,1,1
8.63951456140119,174.37716755401058,4.990252340593562,67,1,1
4.83110230417924,161.70152522068227,3.8485033188860274,108,1,1
2.837374663006815,43.380218358908245,4.435918362142083,86,1,1
7.083495842370745,19.56802458971009,4.1904820850860975,29,1,1
18.886739226294125,289.650278775809,3.5591779293840373,60,1,0
6.802457174404727,122.44105767674986,3.5217059622542974,54,0,1
10.616417123995639,186.91572269835873,3.678842866726788,93,0,0
14.208869698455969,37.718795858376225,4.473637610807822,69,1,1
7.590777246396232,209.68757143106828,4.350744631870088,117,1,0
19.449750613058733,280.7815119811989,4.330144341745591,9,1,0
19.26772225137117,179.0645971042646,3.54778514379239,126,1,0
5.409754768594601,50.942866876992014,4.20395449454001,77,1,1
10.196345864901517,180.79063532994087,4.886934226763793,10,1,1
6.3671270414270085,233.40895573482592,4.09638780396597,102,1,1
6.054389640360618,130.82871292359533,4.437383704682684,58,1,1
1.2192954734133896,265.75375816331837,4.669728013434716,113,0,1
12.386504512607988,199.87464170684888,4.6758879187128315,106,1,1
10.3022409529628,271.2859417124227,4.278920123592907,35,1,1
1.5038356493747924,192.6990137054911,4.786927918103505,103,1,1
5.933606052613923,52.417072021374906,4.087067140045621,103,1,0
18.211184776349747,103.2621376649789,4.833039822177198,97,0,0
5.171456868005962,72.51156025195021,3.860340749593318,136,0,1
3.3254500057788503,274.0155518493058,3.9203246104858565,142,0,1
10.044328825412478,231.71401917693257,3.5796809362985016,136,0,1
19.720183855156712,207.77353513935174,4.693372754813424,106,0,0
5.220077794474258,100.77540109501219,4.125582854349059,71,1,1
13.606643174414632,67.45276003431086,3.8436749208670986,77,1,1
15.351582498909993,230.58856007683985,3.8476854164248695,54,1,0
5.133932107851794,150.1350145755377,4.852099911843849,21,1,1
14.700218797931262,79.3500223629293,4.750874900691556,111,1,1
7.671771088025438,190.7372637771034,4.330296328035775,75,1,1
12.829963696574799,26.49514785945881,4.424166200623581,14,0,0
12.853829359837446,107.95852242655225,4.211488355825437,2,0,0
10.94760633945779,148.53874345847336,4.087499814318213,108,1,0
2.260650516060962,57.16812522118067,4.873215321827497,145,1,1
16.78839866399014,295.6265261133893,3.688419055280453,78,1,0
6.755211266948849,74.59274890804006,4.127670184574342,48,1,1
4.1371109527971575,52.15064206233068,4.016842861981813,91,1,1
1.2951152603178964,73.00743905776548,4.247226080376723,136,1,1
12.022412392170715,234.1824229505214,4.186447811817763,17,1,0
13.712505055924508,136.26911289247522,4.278334297476622,12,1,0
0.823462664093195,176.14354282947335,3.7098784658404913,146,1,1
10.485814636835979,20.987609741112813,4.269712252269915,26,1,1
4.91666761635979,24.812922943394646,3.863628220830816,37,0,1
13.080869412984272,142.0602817006996,3.7764970234822868,70,1,1
3.900145365597333,247.7467443124627,3.597251328179287,79,1,1
13.973285892998087,267.2930804316561,4.6439788381342115,90,1,1
8.04133925286048,39.71137176475746,4.14116288128484,41,0,1
18.76623478036632,168.4334840987915,4.439965524967637,142,1,1
3.181658410846868,275.27046058959206,4.591390014957115,129,1,1
7.150793845480041,125.57223500339761,4.51897499797033,17,1,1
2.7127336641914868,251.42626195708505,4.205751078634523,53,1,1
18.531525556431973,53.10326150383932,4.0818477934275945,118,1,1
17.60811739092913,281.5874295553226,4.063939864460996,109,1,0
5.529861740445535,229.15564549642124,4.4600731953950845,136,0,1
13.36968889766649,283.28030194426697,4.24219153241281,77,1,0
16.43583290392371,207.83591156246433,4.773698371982766,80,1,1
11.326415826189516,118.5701206198367,4.812052976490068,45,1,1
10.828186277942127,282.3816341695459,3.755840567009778,18,1,0
5.216119672558808,93.53653124811586,3.7043504773185885,99,1,1
2.3155039722150343,109.66916878759378,4.445601389054,147,1,1
17.99570728008987,214.73039913049598,3.951838622093419,68,1,0
18.058152114684944,233.1151453647351,3.5278560781476482,83,0,0
12.845478416828724,279.87999289700883,4.832964004044433,50,1,1
7.111080925449663,73.36868658101972,3.8403511508657124,25,1,1
7.309586704946887,242.42944003747883,4.893920977528714,121,1,0
14.656135737969668,225.48562521813457,4.57615167631738,68,1,0
17.993650069075255,33.1814485322754,4.643980234867227,56,1,1
17.798185273169786,125.35859524490898,3.8021922436897406,39,0,0
15.707573144223666,95.5881552621281,3.851291638425219,63,1,0
13.019617100008611,101.77977094089866,4.281901630736098,128,1,0
2.1407293174034523,295.13986067308974,3.758149778974793,135,1,1
3.6517599248449684,198.19156284177944,3.9581475390245484,122,1,0
18.021806676278047,219.53770497114738,3.9821937169217065,59,1,0
12.325366663362004,293.3360266347776,3.739444899879146,48,1,0
0.6793425065242782,122.50250800042703,3.807774250092741,133,1,1
2.478695085887626,243.52444800904968,4.682827763012385,36,1,1
13.438284497607087,138.84132454178118,3.7507937818209025,88,1,0
0.5987008850012644,262.81709646726927,3.5426860877658837,25,1,1
3.6357570026412236,66.48739927372141,4.4440324139434075,19,1,1
11.20030889264843,285.09056046331966,4.963974679088675,135,1,1
13.991956355007519,77.3499368971007,3.9968207219346823,66,1,0
13.21324456030071,107.97284448956549,3.6779835547943787,80,0,0
4.873251534480916,230.51478672043245,4.355580988051296,125,1,1
14.387494816276948,127.2202153461409,4.859531316643469,146,1,1
5.126357206187602,188.3402423784373,4.676092669742719,103,1,1
6.84529411410572,141.70344780478712,4.433773802619074,129,1,1
15.05658239980147,226.57543207058782,3.972584744911399,131,1,0
13.167841531420686,80.07440692505409,4.31282025991433,127,1,1
17.05985650463647,31.66052636250995,3.636867261956383,21,1,0
13.323451399856696,100.47987827982388,4.518418136421005,126,1,0
11.582017765041696,150.17796948750262,4.587644028346476,124,1,1
2.326657972647803,62.88571487491339,4.947547434364878,11,1,0
7.670458159658954,116.11722755207077,3.8905960381176072,22,0,0
5.671446169793646,128.99516021366702,3.527684628564534,111,0,1
5.257798045892129,31.35667545115796,4.318412696640726,125,0,1
19.473705817672688,181.2425657324983,4.560185756595222,57,1,0
8.165405631001828,267.0378769718169,4.685611213824481,89,0,1
17.89490782595371,58.24673019161994,3.790608399537216,131,1,0
12.807203206946626,185.3752838194315,3.8926293035555357,128,1,1
15.998820419062143,204.45067339959118,4.268886387900944,45,1,1
10.301423315551245,134.51038391949717,3.9959012149550026,36,1,1
11.749625750214003,214.81281239881693,4.790767229881167,87,1,1
10.104095029467846,132.05848989493842,4.21064023060808,118,1,1
4.307238262061867,158.82162707356895,4.699367966153004,72,1,1
14.587816247599354,17.09561769801169,4.3709296407235305,68,1,1
5.9750610675966875,212.14023252838632,4.659635212425668,103,1,1
0.9741613454133499,203.48266349924646,3.9990094797954856,29,0,1
13.086709770189772,25.9442500380082,4.747124932895467,105,1,1
3.9536582484374545,119.95128060761293,3.9118584733265322,73,1,1
18.83894239488183,294.0240746256252,4.3191482120049365,119,1,0
19.101607251550455,134.90992033205578,3.8210106697608115,85,1,0
18.339855609298745,158.0544404625749,4.21328978243929,89,1,0
7.718094654981166,274.3300950755198,3.977262814263055,89,1,0
0.8014040223129149,219.41963462174058,3.9000551459558213,76,1,1
18.602211970460644,180.88998737040373,4.9504775270420565,139,1,0
8.84959089218763,242.37433418220567,3.740111158230096,116,1,0
19.349768971351555,261.3443859399524,4.680988756186093,139,1,0
19.29058955324043,145.21310044512106,4.976247439224823,53,1,1
17.13368438161352,150.40588400557309,3.529852225610117,142,0,0
6.241753395356921,125.0245166607732,4.548541121063143,64,1,0
8.009405707737542,290.51124990526125,3.8793677083344305,138,1,0
17.09716509457871,213.69238247274987,3.560731736492457,31,1,0
6.679979100547414,38.7185738693006,4.104334368434946,36,1,0
3.8051085603788035,260.94349264421027,4.902826715256312,10,0,0
11.357624617937828,151.9595831383364,3.5176476415504965,26,1,0
18.755018096135228,34.59486333040893,4.381828537894672,20,1,0
14.072581035161974,171.66941772154365,4.252094717892986,125,0,1
11.616192816742617,133.8918195080751,4.810076246556571,44,1,1
2.3949416285299865,265.1585803858481,3.6260025717809383,62,1,1
12.49264092063381,73.1384620286754,4.522289044829975,79,0,1
19.806050077033134,250.54241370527214,4.520164547649916,9,1,0
3.2316382971122186,173.94127698785402,4.503620025293425,71,1,1
10.607428221092867,30.56393641583868,4.9135017424025555,90,1,1
17.60877490259513,291.9759108777631,4.73463129351032,24,0,0
14.944988046206987,161.09534456941196,3.562959089365259,140,1,0
14.091806949407726,97.89990345600101,4.20662427605677,60,1,0
14.198439637748631,148.78094996693855,4.096929584302,84,1,1
7.510077448785226,259.4894683024844,3.965220831636203,120,1,1
6.22504096315762,101.8973904497431,4.177005087731146,78,1,1
16.282542531831016,69.91277299870958,4.076291277388966,16,0,1
16.297211196244024,51.78530537530121,4.148500849817998,29,0,0
17.40791021231202,99.88992854121021,4.968892798412964,119,1,0
18.30819077485119,237.31370480641237,3.632949462124371,35,1,0
10.471176777788287,149.41351408064958,4.883346304758095,43,1,1
10.279567746400392,79.83225705265889,4.22035507020654,96,0,0
16.066755989852116,62.36272488877852,4.435613368249312,119,0,1
13.17429665016642,109.82790080545804,4.745274449926541,53,0,0
14.188354106525216,282.878446272427,4.040694543723883,20,1,0
16.017957054003972,112.76261308815694,4.145632862131951,115,0,0
17.855104165442544,296.6153616470711,4.114277720418071,8,1,0
7.090905558604948,153.2906798931265,4.06209653380364,122,1,1
7.823867576478908,66.061716712693,4.888293982470342,42,0,1
2.3326478268969453,268.97492616115017,4.743394836789518,77,0,1
11.776462749425393,146.20128134342565,3.663499984794464,70,1,0
1.2008743390364707,217.25633289878945,3.662185028715644,111,0,1
9.579161353582974,295.35780121460823,4.1418042722794866,16,0,1
11.081570376797744,29.29997484119259,3.6479860650992135,69,1,0
6.087554416501546,42.55794953945663,4.428639642906679,53,1,1
12.02124858109571,220.3301713168855,3.7155374108926007,6,1,0
1.0947548738114639,95.32012593920952,4.2835598959502015,123,0,1
1.2282896806096812,67.52589813077823,3.510829920505577,33,1,1
16.540710932863337,26.218135748622906,3.9748945226189702,15,1,1
7.523717507519627,21.226312916067513,4.515786085508983,14,1,1
2.9776799967117533,235.72839688914038,4.226058410341773,63,0,1
10.683743571068685,53.313526800321746,4.9674042289984826,5,1,1
15.514874285422911,148.300375551778,4.811155694099316,121,1,0
4.708510036188442,187.68059232615266,4.038606168564726,90,1,0
12.646364278470505,137.08026316212118,3.5682298122084117,107,1,1
2.1642755673784757,22.725395915826436,4.7684394501725285,16,1,1
1.50779356278785,238.29792823755403,4.866851465472007,99,1,1
10.861415315578887,17.996268994371242,4.730941090128555,53,1,1
11.042384871397077,232.13861989758294,3.6919249113796475,77,1,1
12.929883079215028,269.591780729615,4.996872701618432,93,1,1
14.6587810075919,138.3593775012941,3.887876332329161,98,1,1
19.529115549519425,167.6296048328725,4.586307369212555,98,0,0
10.567856791873309,150.94026689603132,4.8620523145035826,143,1,1
6.797651222354296,125.92445630768006,3.853530671496064,59,1,1
16.00613079798972,267.9159925805527,4.8623878320155995,137,1,1
5.781228899610447,269.7710505409473,3.9642223687923006,26,1,1
9.059942703759905,110.70766392283734,4.9646198335760845,3,1,1
2.029899436174186,190.29487989418894,3.921890030570712,100,1,1
0.9943394966014214,279.16865521157126,4.930153737136752,47,1,1
19.27164408621954,289.1866721982852,3.580316976339012,5,1,0
16.801612349988012,160.05332652028355,4.563908017504719,62,1,0
14.071497018827111,144.05506950603313,4.298166700755505,84,1,1
8.474582416078263,94.42788003962985,4.216815615684096,133,1,1
3.8792392413814927,288.2784838592668,3.83524147138376,138,0,1
3.550522332086178,55.7020767747672,4.558393684664738,80,0,1
5.3797365142096085,180.25142917360162,3.7862142371694607,63,1,0
11.20991996176935,95.52682624281208,4.329262693977152,25,0,0
14.434620492651215,94.51736274912204,3.8798680445603764,44,0,0
13.37384884599576,130.4160474022137,4.933432069672034,14,1,1
5.958710990445885,299.6559867074615,3.5429467907534793,86,1,0
19.119872972932285,30.66539744934929,3.7995924201668547,19,1,0
14.888989875567486,179.88441818800646,3.8634659095811714,102,0,0
11.309904023972313,38.533065040054,4.121101738651724,20,1,0
12.428554551569869,59.038436547297906,3.8490953628050804,79,1,0
8.682201217341904,140.27543840527613,4.237023635403178,139,1,1
5.330754295272571,160.48113743373577,4.808698284887809,98,1,1
7.441467233699601,88.75583638388935,4.568095132113756,121,1,1
15.277999154055198,105.19028229920862,4.369942970802667,17,1,1
0.7806730282802394,39.785600772940924,3.6335047669740197,50,1,1
2.7634164898848668,101.4176383956114,4.540988162583913,10,1,1
1.3970515194241786,290.46915522345506,3.7496214264664096,149,1,1
1.2942116452199177,284.24160377665726,4.679551078942547,58,1,1
17.181481388214642,110.44031268904072,3.87508513776523,95,1,0
14.221328257910463,177.69337183944705,4.125573092481352,107,0,0
9.746389667202841,274.2346864666191,4.025705303476892,139,1,0
2.4077661326945288,16.76238945265555,4.788220872012285,33,1,1
10.08650956477823,246.0448175462137,3.6898166880701124,46,1,0
9.73269953022103,285.2853225448419,4.348467323577183,129,1,1
3.8774364632452962,41.02783428506376,3.7130924141645933,149,1,1
8.960107160140474,61.01259051938249,4.5571937541982805,62,1,1
8.270842320748782,288.8126962898363,4.8576171916917215,87,1,1
12.509076912018221,168.1989409374987,4.15191148080088,73,1,0
12.884326191919055,19.046040824441256,4.232138390397464,1,1,1
1.3834281905548682,88.42511964760581,4.891134254724143,21,1,1
7.804945985216189,143.233947166625,4.281487082974036,22,0,1
12.70426835642761,212.4790396420588,4.231397657074341,4,0,0
10.31115704231171,223.95070776898788,4.367493654056457,65,1,1
17.201551903172284,298.695131183755,4.533844604544428,63,1,0
13.344525816569428,96.94069182437131,3.6603250626305472,143,1,1
3.677221328087879,168.39272903251543,4.731665791612274,36,1,1
1.876090574308382,166.99721113998743,4.153257541179888,29,1,1
13.027175925023155,130.6088989424627,3.6085227648462284,69,1,0
1.0169705555616253,63.21113974508975,4.679274003797319,111,1,1
11.922623834832534,293.5751205073951,4.065424957529408,144,1,0
18.834489707786673,258.19539819997703,3.650551242642581,100,1,0
11.72174646857964,157.0249130638576,4.450668559314876,41,0,0
8.069313561027176,186.9249454649485,4.820197030150462,148,1,1
13.044120259625887,79.76940026450376,4.83163026412098,48,1,1
9.435931364584574,169.97931506164787,4.93649521221346,130,1,0
11.139527391660732,213.0664879396206,4.801558189650033,144,1,1
18.85856377114224,161.8226030901778,3.5032113790182127,111,1,0
8.029001437115099,297.2312736167083,4.070361749620085,62,1,0
19.243215994566327,189.23237203060197,4.727813869858254,107,0,0
18.154337518143244,120.72750808876818,4.049379508997712,106,1,1
4.317927128391281,235.06332787051386,4.402322759569559,132,1,0
1.8525453670657264,63.581815800767984,4.409475421061798,113,1,1
2.46517102685982,124.58700690628596,4.0475379560582345,68,1,1
0.8553256002052196,113.88330085761197,4.856710890921931,89,1,1
2.341637734740604,138.06502210571654,4.254842518079176,78,1,1
13.818632081618958,237.807250389687,4.1971763089062515,75,1,0
1.8881786449744653,152.98931416657112,4.996270618492844,25,1,1
6.7200247907283455,241.2941183257994,4.240250546108925,7,1,1
16.975068563904365,179.29933739486177,3.7675973778928715,113,1,0
0.9538027468486043,112.48978887740327,4.269604134295157,36,1,1
16.382135410484246,245.84394194978964,4.721025103279895,10,1,0
5.9961681080812985,82.9125561076311,4.665290490347422,113,1,1
2.8042141386222967,78.94914924294171,4.682872647662706,36,1,1
14.086374724600937,158.7833333556282,4.562035675996867,18,0,0
12.764385512207738,89.34203509919534,3.8813267436000323,134,1,1
17.61070426377753,17.58980496109665,4.793126128760347,135,1,0
14.833885354175772,199.76479528015844,4.840165198064398,102,1,0
16.16787814250455,160.66173911963344,3.7912290449278236,140,1,1
5.999674165140476,141.97257713055095,3.695683454827091,25,1,0
3.960071103704595,290.5860266662199,4.9634074528836685,33,1,1
15.136987656996737,177.7917674294304,4.802485945475552,87,1,1
16.233277415711648,261.0779996699746,4.83985422081492,73,1,1
19.814850269013128,54.74331731847065,4.829564576936592,6,1,0
8.546044699772816,177.2238419918869,4.312530236050593,137,1,1
7.754352672959272,262.37419361830734,4.469602604998699,67,1,1
15.640052734468938,181.18514082477094,4.318044278200462,144,1,1
7.145669034933848,219.63404076619543,3.5768095237854935,93,1,1
18.649767849269512,121.0324168264791,4.618254628029159,108,1,1
17.23904866093873,41.348112355563984,4.25799805000382,26,0,0
8.865383533812858,145.50158411121535,4.471563612185345,38,1,0
15.141985821934199,127.4266263890744,4.253959707463303,142,1,0
15.213586044651306,262.112151978,4.237716983483684,103,1,0
2.5109154423006856,84.53866117045459,3.7576836642166502,42,1,1
18.09978168025155,290.5192548475058,3.9180705727117235,147,1,0
10.352421262733214,288.0693641442814,3.738279037915934,66,1,0
16.615920589100963,85.57501827536002,3.7934994434380136,42,1,0
6.7409672200969295,114.19480731103634,4.959466070630457,38,1,1
17.96270295567591,270.2333861490572,3.7296701686582976,141,1,0
8.08943273531618,290.4873329553906,3.9039056364578113,106,1,0
0.711334203865818,141.38014430827255,4.385884486607877,96,1,1
18.154948540175642,106.48415800765588,4.415267864354963,70,0,0
2.2800901973296046,164.93679377668948,3.7309611946157437,38,1,1
6.72661593301309,211.0142238142344,4.690576138677819,97,1,0
19.026208357490695,92.94023688186924,4.677804301869237,108,1,0
19.036839365282344,224.89485476643574,3.8559765563058366,119,0,0
11.682038818404079,29.722346777672694,3.9329994540131907,74,1,0
12.820825637311085,29.048930437858687,4.906981798189245,57,1,1
9.244687678577236,125.09199596648038,4.7385071689692175,110,0,1
6.217610048112259,115.73985973730537,4.546695549593785,79,0,0
6.908958634713361,104.9554663796384,3.623349832265901,36,1,1
13.614109893502249,154.94063236063934,4.127396121353864,57,1,1
15.17130332403476,106.4090709587978,4.33895280811524,129,0,0
15.935791352654046,69.7935067634062,3.7811169319756655,3,0,0
15.897553784493802,103.19882149025126,4.172339873162337,14,1,0
2.2785190094494623,292.84771775091696,4.401538816233035,34,1,0
10.141195941700339,132.16732384353185,3.9910650201730986,70,1,1
1.6223958203245634,141.7431414046257,4.671417228425731,69,1,1
11.215813205312843,179.3153221360749,4.760674372458208,104,0,0
9.109844776780852,295.2521189980546,3.9854142041511063,29,1,0
17.810231563786846,83.85636378419245,4.757985731738685,48,1,0
7.342842744765535,209.16540150174364,3.6553648491545223,94,1,1
2.7828068203383145,219.05563765939138,4.756593647933984,79,1,1
3.288337800030299,188.0874587860238,3.7291256475014247,117,1,1
15.349457318490709,40.24482679644356,3.624390728764589,144,0,1
12.55525223466709,207.9085986108593,4.462663106661517,138,1,1
2.4718921843944095,33.26699264531001,4.207906048632942,147,1,1
2.14008271924245,184.90065512172063,4.8618359006192495,67,1,1
14.16889806345284,225.78063550819667,4.044783794136274,132,1,0
1.9188786241017737,75.12641882668586,3.930728395156443,75,0,1
16.526271156161947,254.8622721496906,4.251102359216297,28,1,0
14.271723429551676,23.650834576906213,4.183919278652992,121,1,1
2.0863012225170454,255.48666614261725,4.0166420693257825,9,0,0
2.1543354246612423,146.19377943318804,4.540611948047493,134,1,1
19.73947178077292,77.01256288051869,4.6393427508708625,123,1,1
7.798280517244346,53.126771323280884,4.779475953545205,49,1,1
7.727521867804373,286.69254276097615,4.9592849070655145,91,1,1
16.3495915615213,35.70969246062966,3.8999842881987568,125,1,1
18.971347258985244,71.74162468173881,4.5741402237349424,76,0,0
19.72702074454598,114.1293690184181,4.091387353243618,104,1,1
15.190874612549361,191.76693195391934,4.515622957926662,149,1,0
7.837061917852857,170.26830930368803,4.213972535523831,33,1,0
2.1282639756240407,50.80839533750949,4.990659654151898,53,1,1
15.654364860585018,97.57247536539117,4.593353203686124,40,1,0
11.388882869848198,83.04425475951686,4.928736950651487,18,1,1
8.772329180316037,75.8597135297473,4.7524543242217785,13,1,1
18.17391050934735,132.17613589679632,4.854351516745057,74,1,0
2.668350904969951,215.64896398862223,4.721628795822013,96,1,1
10.106189533671753,76.97408568191224,4.188738695563867,105,1,1
0.7213960729646718,119.5034807153497,3.8776826800203263,131,1,1
9.638882518885461,126.41146664973124,4.055480263175784,67,1,0
